,id,name,No of tosses,skills
11790,1208.0,Platform-UI-Inbox@eclipse.org,2092.0,
11814,804.0,Kevin_McGuire@oti.com,,
11815,275.0,DJ_Houghton@oti.com,332.0,
11816,1227.0,Mike_Wilson@oti.com,1.0,
11817,872.0,dejan@ca.ibm.com,27.0,
11818,235.0,birsan@ca.ibm.com,1.0,
11819,1233.0,Erich_Gamma@oti.com,555.0,
11820,1199.0,Erich_Gamma@oti.com,555.0,
11821,322.0,philippe_mulet@fr.ibm.com,3.0,
11822,1235.0,Philippe_Mulet@oti.com,398.0,
11823,1238.0,klicnik@ca.ibm.com,1.0,
11824,1217.0,jdt-ui-inbox@eclipse.org,5009.0,
11825,925.0,Kevin_Haaland@oti.com,59.0,
11826,906.0,DJ_Houghton@oti.com,332.0,
11827,1245.0,platform-update-inbox@eclipse.org,1.0,
12139,1240.0,Philippe_Mulet@oti.com,398.0,
12140,1244.0,Philippe_Mulet@oti.com,398.0,
12141,829.0,Nick_Edgar@oti.com,111.0,
12142,632.0,Mike_Wilson@oti.com,1.0,
12143,933.0,jdt-core-inbox@eclipse.org,3184.0,{'UI'}
12144,1266.0,Philippe_Mulet@oti.com,398.0,
12145,1024.0,platform-ant-inbox@eclipse.org,,
12146,852.0,Platform-UI-Inbox@eclipse.org,2092.0,
12147,1262.0,Philippe_Mulet@oti.com,398.0,
12148,1271.0,platform-swt-inbox@eclipse.org,1.0,
12149,1272.0,DJ_Houghton@oti.com,332.0,
12150,1273.0,Mike_Wilson@oti.com,1.0,
12151,1274.0,Nick_Edgar@oti.com,111.0,
12152,1276.0,DJ_Houghton@oti.com,332.0,
12153,1277.0,Platform-UI-Inbox@eclipse.org,2092.0,
12154,1263.0,platform-swt-inbox@eclipse.org,1.0,
12155,1268.0,platform-vcm-inbox@eclipse.org,,
12156,1264.0,Philippe_Mulet@oti.com,398.0,
12157,1287.0,DJ_Houghton@oti.com,332.0,
12158,1284.0,platform-swt-inbox@eclipse.org,1.0,
12159,1283.0,Philippe_Mulet@oti.com,398.0,
12160,1265.0,Erich_Gamma@oti.com,555.0,
12161,1255.0,Erich_Gamma@oti.com,555.0,
12162,553.0,Platform-UI-Inbox@eclipse.org,2092.0,
12163,1243.0,Philippe_Mulet@oti.com,398.0,
12164,1278.0,Philippe_Mulet@oti.com,398.0,
12165,1295.0,Nick_Edgar@oti.com,111.0,
12166,1017.0,platform-core-inbox@eclipse.org,658.0,
12167,1290.0,DJ_Houghton@oti.com,332.0,
12168,1291.0,DJ_Houghton@oti.com,332.0,
12169,1297.0,Nick_Edgar@oti.com,111.0,
12170,1121.0,platform-debug-inbox@eclipse.org,275.0,
12171,1038.0,Darin_Wright@oti.com,111.0,
12172,1300.0,Philippe_Mulet@oti.com,398.0,
12173,523.0,jdt-ui-inbox@eclipse.org,5009.0,
12174,1298.0,Nick_Edgar@oti.com,111.0,
12175,1301.0,Platform-UI-Inbox@eclipse.org,2092.0,
12176,1247.0,Platform-UI-Inbox@eclipse.org,2092.0,
12177,1285.0,Nick_Edgar@oti.com,111.0,
12178,1115.0,DJ_Houghton@oti.com,332.0,
12179,1306.0,jdt-core-inbox@eclipse.org,3184.0,
12180,982.0,Erich_Gamma@oti.com,555.0,
12181,1309.0,Erich_Gamma@oti.com,555.0,
12182,1313.0,platform-core-inbox@eclipse.org,658.0,
12183,1315.0,Philippe_Mulet@oti.com,398.0,
12184,120.0,jdt-core-inbox@eclipse.org,3184.0,
12185,1305.0,platform-update-inbox@eclipse.org,1.0,
12186,1317.0,jdt-ui-inbox@eclipse.org,5009.0,
12187,1314.0,DJ_Houghton@oti.com,332.0,
12188,1299.0,Platform-UI-Inbox@eclipse.org,2092.0,
12189,1318.0,Erich_Gamma@oti.com,555.0,
12190,1321.0,Philippe_Mulet@oti.com,398.0,
12191,1322.0,platform-resources-inbox@eclipse.org,,
12192,1325.0,platform-cvs-inbox@eclipse.org,,
12193,1330.0,DJ_Houghton@oti.com,332.0,
12194,993.0,Nick_Edgar@oti.com,111.0,
12195,1249.0,platform-doc-inbox@eclipse.org,117.0,
12196,1071.0,platform-swt-inbox@eclipse.org,1.0,
12197,1336.0,jdt-ui-inbox@eclipse.org,5009.0,
12198,277.0,DJ_Houghton@oti.com,332.0,
12199,402.0,Erich_Gamma@oti.com,555.0,
12200,1257.0,erich_gamma@ch.ibm.com,8.0,
12201,1340.0,Nick_Edgar@oti.com,111.0,
12202,1339.0,Philippe_Mulet@oti.com,398.0,
12203,1346.0,Mike_Wilson@oti.com,1.0,
12204,1349.0,Nick_Edgar@oti.com,111.0,
12205,1360.0,jdt-ui-inbox@eclipse.org,5009.0,
12206,1361.0,dejan@ca.ibm.com,27.0,
12207,1365.0,jdt-text-inbox@eclipse.org,1195.0,
12208,1347.0,erich_gamma@ch.ibm.com,8.0,
12209,1356.0,DJ_Houghton@oti.com,332.0,
12210,1252.0,birsan@ca.ibm.com,1.0,
12211,1363.0,Philippe_Mulet@oti.com,398.0,
12212,935.0,Nick_Edgar@oti.com,111.0,
12213,433.0,DJ_Houghton@oti.com,332.0,
12214,1337.0,Darin_Wright@oti.com,111.0,
12215,1383.0,Mike_Wilson@oti.com,1.0,
12216,1014.0,platform-text-inbox@eclipse.org,468.0,
12217,647.0,jdt-debug-inbox@eclipse.org,378.0,
12218,70.0,platform-runtime-inbox@eclipse.org,,
12219,1393.0,Philippe_Mulet@oti.com,398.0,
12220,1375.0,Erich_Gamma@oti.com,555.0,
12221,1367.0,Nick_Edgar@oti.com,111.0,
12222,1400.0,jdt-core-inbox@eclipse.org,3184.0,
12223,1402.0,Philippe_Mulet@oti.com,398.0,
12224,1377.0,DJ_Houghton@oti.com,332.0,
12225,1404.0,Philippe_Mulet@oti.com,398.0,
12226,1368.0,jdt-core-inbox@eclipse.org,3184.0,
12227,1151.0,DJ_Houghton@oti.com,332.0,
12228,1409.0,Erich_Gamma@oti.com,555.0,
12229,98.0,platform-text-inbox@eclipse.org,468.0,
12230,1417.0,Platform-UI-Inbox@eclipse.org,2092.0,
12231,1135.0,jdt-text-inbox@eclipse.org,1195.0,
12232,1416.0,chanskw@ca.ibm.com,,
12233,1423.0,philippe_mulet@fr.ibm.com,3.0,
12234,1425.0,Philippe_Mulet@oti.com,398.0,
12235,1422.0,DJ_Houghton@oti.com,332.0,
12236,1343.0,Platform-UI-Inbox@eclipse.org,2092.0,
12237,456.0,mkwan@ca.ibm.com,,
12238,1304.0,Erich_Gamma@oti.com,555.0,
12239,989.0,Erich_Gamma@oti.com,555.0,
12240,1426.0,Erich_Gamma@oti.com,555.0,
12241,1420.0,Erich_Gamma@oti.com,555.0,
12242,1294.0,Platform-UI-Inbox@eclipse.org,2092.0,
12243,1434.0,Nick_Edgar@oti.com,111.0,
12244,446.0,klicnik@ca.ibm.com,1.0,
12245,1436.0,Erich_Gamma@oti.com,555.0,
12246,1428.0,Platform-UI-Inbox@eclipse.org,2092.0,{'Core'}
12247,1433.0,jdt-ui-inbox@eclipse.org,5009.0,
12248,1437.0,DJ_Houghton@oti.com,332.0,
12249,1446.0,Philippe_Mulet@oti.com,398.0,
12250,1444.0,Mike_Wilson@oti.com,1.0,
12251,1406.0,Philippe_Mulet@oti.com,398.0,
12252,1320.0,Philippe_Mulet@oti.com,398.0,
12253,1454.0,Philippe_Mulet@oti.com,398.0,
12254,1458.0,Philippe_Mulet@oti.com,398.0,
12255,220.0,Nick_Edgar@oti.com,111.0,
12256,1481.0,DJ_Houghton@oti.com,332.0,
12257,1483.0,jdt-ui-inbox@eclipse.org,5009.0,
12258,1480.0,Mike_Wilson@oti.com,1.0,
12259,1469.0,Darin_Wright@oti.com,111.0,
12274,1456.0,Nick_Edgar@oti.com,111.0,
12275,181.0,Mike_Wilson@oti.com,1.0,
12276,1506.0,jdt-ui-inbox@eclipse.org,5009.0,
12277,1498.0,DJ_Houghton@oti.com,332.0,
12278,1449.0,DJ_Houghton@oti.com,332.0,
12279,796.0,philippe_mulet@fr.ibm.com,3.0,
12280,787.0,Platform-UI-Inbox@eclipse.org,2092.0,
12281,1514.0,Platform-UI-Inbox@eclipse.org,2092.0,
12282,1503.0,Erich_Gamma@oti.com,555.0,
12283,692.0,jdt-core-inbox@eclipse.org,3184.0,{'Core'}
12284,467.0,DJ_Houghton@oti.com,332.0,
12285,1526.0,Philippe_Mulet@oti.com,398.0,
12286,1527.0,Philippe_Mulet@oti.com,398.0,
12287,1492.0,platform-vcm-inbox@eclipse.org,,
12288,1169.0,platform-text-inbox@eclipse.org,468.0,{'UI'}
12289,1532.0,Erich_Gamma@oti.com,555.0,
12290,1525.0,Platform-UI-Inbox@eclipse.org,2092.0,
12291,1461.0,Erich_Gamma@oti.com,555.0,
12292,186.0,Erich_Gamma@oti.com,555.0,
12293,1533.0,jdt-core-inbox@eclipse.org,3184.0,
12294,1539.0,platform-swt-inbox@eclipse.org,1.0,
12295,1523.0,Kai-Uwe_Maetzel@oti.com,16.0,
12296,1510.0,Platform-UI-Inbox@eclipse.org,2092.0,
12297,1534.0,Platform-UI-Inbox@eclipse.org,2092.0,
12298,1544.0,Kevin_McGuire@oti.com,,
12299,1547.0,DJ_Houghton@oti.com,332.0,
12300,1515.0,Erich_Gamma@oti.com,555.0,
12301,1558.0,jdt-ui-inbox@eclipse.org,5009.0,
12302,1569.0,DJ_Houghton@oti.com,332.0,
12303,1482.0,jdt-text-inbox@eclipse.org,1195.0,
12304,1565.0,__UNKNOWN__,,set()
12305,1517.0,Nick_Edgar@oti.com,111.0,
12306,928.0,jdt-core-inbox@eclipse.org,3184.0,
12307,1581.0,Erich_Gamma@oti.com,555.0,
12308,1586.0,DJ_Houghton@oti.com,332.0,
12309,1394.0,Erich_Gamma@oti.com,555.0,
12310,1589.0,platform-core-inbox@eclipse.org,658.0,
12311,1431.0,Darin_Wright@ca.ibm.com,1.0,
12312,171.0,Erich_Gamma@oti.com,555.0,
12313,1543.0,Mike_Wilson@oti.com,1.0,
12314,1596.0,Mike_Wilson@oti.com,1.0,
12315,293.0,Platform-UI-Inbox@eclipse.org,2092.0,
12316,1606.0,Kevin_McGuire@oti.com,,
12317,783.0,platform-swt-inbox@eclipse.org,1.0,
12318,1616.0,Nick_Edgar@oti.com,111.0,
12319,1614.0,Nick_Edgar@oti.com,111.0,
12320,1607.0,platform-vcm-inbox@eclipse.org,,
12321,1626.0,jdt-text-inbox@eclipse.org,1195.0,{'Core'}
12322,1622.0,pde-build-inbox@eclipse.org,,
12323,1628.0,Nick_Edgar@oti.com,111.0,
12324,1630.0,Nick_Edgar@oti.com,111.0,
12325,1631.0,Nick_Edgar@oti.com,111.0,
12326,1455.0,Mike_Wilson@oti.com,1.0,
12327,1524.0,DJ_Houghton@oti.com,332.0,
12328,1641.0,Darin_Wright@oti.com,111.0,
12329,1516.0,Erich_Gamma@oti.com,555.0,
12330,195.0,Erich_Gamma@oti.com,555.0,
12331,1617.0,Kevin_McGuire@oti.com,,
12332,1663.0,birsan@ca.ibm.com,1.0,
12333,1665.0,DJ_Houghton@oti.com,332.0,
12334,661.0,Platform-UI-Inbox@eclipse.org,2092.0,
12335,1669.0,Platform-UI-Inbox@eclipse.org,2092.0,
12336,1671.0,Mike_Wilson@oti.com,1.0,
12337,1576.0,jdt-ui-inbox@eclipse.org,5009.0,
12338,1379.0,platform-help-inbox@eclipse.org,,
12339,1680.0,Philippe_Mulet@oti.com,398.0,
12340,1194.0,Platform-UI-Inbox@eclipse.org,2092.0,
12341,1390.0,dejan@ca.ibm.com,27.0,
12342,1485.0,Erich_Gamma@oti.com,555.0,
12343,1584.0,jdt-text-inbox@eclipse.org,1195.0,{'UI'}
12344,1707.0,Philippe_Mulet@oti.com,398.0,
12345,1716.0,jdt-core-inbox@eclipse.org,3184.0,
12346,1717.0,Mike_Wilson@oti.com,1.0,
12347,1719.0,jdt-core-inbox@eclipse.org,3184.0,
12348,1685.0,Darin_Wright@oti.com,111.0,
12349,1715.0,Philippe_Mulet@oti.com,398.0,
12350,1608.0,pde-build-inbox@eclipse.org,,
12351,1708.0,Nick_Edgar@oti.com,111.0,
12352,1733.0,Philippe_Mulet@oti.com,398.0,
12353,1658.0,platform-doc-inbox@eclipse.org,117.0,
12354,1666.0,DJ_Houghton@oti.com,332.0,
12355,1734.0,Philippe_Mulet@oti.com,398.0,
12356,1610.0,jdt-ui-inbox@eclipse.org,5009.0,
12357,1676.0,Nick_Edgar@oti.com,111.0,
12358,1686.0,platform-swt-inbox@eclipse.org,1.0,
12359,1501.0,Philippe_Mulet@oti.com,398.0,
12360,1739.0,jdt-debug-inbox@eclipse.org,378.0,
12361,1732.0,Philippe_Mulet@oti.com,398.0,
12362,1757.0,jdt-ui-inbox@eclipse.org,5009.0,
12363,1758.0,Darin_Wright@oti.com,111.0,
12364,1753.0,DJ_Houghton@oti.com,332.0,
12365,1756.0,DJ_Houghton@oti.com,332.0,
12366,1755.0,jdt-ui-inbox@eclipse.org,5009.0,
12367,1633.0,platform-ant-inbox@eclipse.org,,
12368,1737.0,Platform-UI-Inbox@eclipse.org,2092.0,
12369,1759.0,Philippe_Mulet@oti.com,398.0,
12370,1609.0,Platform-UI-Inbox@eclipse.org,2092.0,
12371,1731.0,DJ_Houghton@oti.com,332.0,
12372,1761.0,Mike_Wilson@oti.com,1.0,
12373,1765.0,birsan@ca.ibm.com,1.0,
12374,1769.0,Erich_Gamma@oti.com,555.0,
12375,1768.0,Nick_Edgar@oti.com,111.0,
12376,954.0,DJ_Houghton@oti.com,332.0,
12377,1419.0,DJ_Houghton@oti.com,332.0,
12378,1775.0,DJ_Houghton@oti.com,332.0,
12379,1750.0,DJ_Houghton@oti.com,332.0,
12380,1795.0,platform-vcm-inbox@eclipse.org,,
12381,1714.0,Darin_Wright@oti.com,111.0,
12382,1785.0,Mike_Wilson@oti.com,1.0,
12383,1791.0,Mike_Wilson@oti.com,1.0,
12384,1793.0,Platform-UI-Inbox@eclipse.org,2092.0,
12385,1783.0,Erich_Gamma@oti.com,555.0,
12386,1634.0,Nick_Edgar@oti.com,111.0,
12387,276.0,jdt-ui-inbox@eclipse.org,5009.0,
12388,1605.0,Mike_Wilson@oti.com,1.0,
12389,1804.0,Platform-UI-Inbox@eclipse.org,2092.0,
12390,1701.0,platform-vcm-inbox@eclipse.org,,{'Core'}
12391,1808.0,Mike_Wilson@oti.com,1.0,
12392,1809.0,platform-swt-inbox@eclipse.org,1.0,
12395,1810.0,DJ_Houghton@oti.com,332.0,
12396,1799.0,Platform-UI-Inbox@eclipse.org,2092.0,
12397,1812.0,platform-search-inbox@eclipse.org,,
12398,1568.0,dejan@ca.ibm.com,27.0,
12444,1770.0,dejan@ca.ibm.com,27.0,
12445,1815.0,Philippe_Mulet@oti.com,398.0,
12446,1819.0,platform-swt-inbox@eclipse.org,1.0,
12447,1816.0,DJ_Houghton@oti.com,332.0,{'Core'}
12448,1814.0,Mike_Wilson@oti.com,1.0,
12449,1829.0,Mike_Wilson@oti.com,1.0,
12450,1282.0,Mike_Wilson@oti.com,1.0,
12451,1838.0,platform-core-inbox@eclipse.org,658.0,
12452,1764.0,alain@qnx.com,16.0,
12453,1246.0,Erich_Gamma@oti.com,555.0,
12454,1863.0,cdtdoug@gmail.com,,
12455,1478.0,Erich_Gamma@oti.com,555.0,
12456,1867.0,DJ_Houghton@oti.com,332.0,
12457,1399.0,Erich_Gamma@oti.com,555.0,
12458,1861.0,DJ_Houghton@oti.com,332.0,
12459,1825.0,DJ_Houghton@oti.com,332.0,
12460,1859.0,DJ_Houghton@oti.com,332.0,
12461,1509.0,jdt-core-inbox@eclipse.org,3184.0,
12462,1497.0,Erich_Gamma@oti.com,555.0,
12463,1857.0,Mike_Wilson@oti.com,1.0,
12464,1674.0,hudsonr@us.ibm.com,,
12465,1876.0,Philippe_Mulet@oti.com,398.0,
12505,798.0,Erich_Gamma@oti.com,555.0,
12506,1860.0,dejan@ca.ibm.com,27.0,
12960,1866.0,Nick_Edgar@oti.com,111.0,
12961,1870.0,Platform-UI-Inbox@eclipse.org,2092.0,
12962,1877.0,Nick_Edgar@oti.com,111.0,
12963,1881.0,Mike_Wilson@oti.com,1.0,
12964,1882.0,Nick_Edgar@oti.com,111.0,
12965,1004.0,platform-runtime-inbox@eclipse.org,,
12966,309.0,Platform-UI-Inbox@eclipse.org,2092.0,
12967,1844.0,jdt-core-inbox@eclipse.org,3184.0,
12968,1874.0,Kevin_McGuire@oti.com,,
12969,1890.0,Philippe_Mulet@oti.com,398.0,
12970,1855.0,Erich_Gamma@oti.com,555.0,
12971,1868.0,Erich_Gamma@oti.com,555.0,
12972,1688.0,jdt-core-inbox@eclipse.org,3184.0,
12973,1899.0,Nick_Edgar@oti.com,111.0,
12974,652.0,platform-resources-inbox@eclipse.org,,{'UI'}
12975,1381.0,Philippe_Mulet@oti.com,398.0,
12976,725.0,jdt-core-inbox@eclipse.org,3184.0,
12977,1594.0,philippe_mulet@fr.ibm.com,3.0,
12978,1493.0,Platform-UI-Inbox@eclipse.org,2092.0,
12979,487.0,Platform-UI-Inbox@eclipse.org,2092.0,
12980,1887.0,Nick_Edgar@oti.com,111.0,
12981,1900.0,DJ_Houghton@oti.com,332.0,
12982,988.0,Nick_Edgar@oti.com,111.0,
12983,1642.0,Erich_Gamma@oti.com,555.0,
12984,1898.0,Nick_Edgar@oti.com,111.0,
12985,1903.0,Erich_Gamma@oti.com,555.0,
12986,447.0,jdt-core-inbox@eclipse.org,3184.0,
12987,857.0,DJ_Houghton@oti.com,332.0,
12988,1904.0,pde-build-inbox@eclipse.org,,
12989,603.0,Erich_Gamma@oti.com,555.0,
12990,813.0,platform-debug-inbox@eclipse.org,275.0,
12991,1690.0,Erich_Gamma@oti.com,555.0,
12992,1914.0,jdt-core-inbox@eclipse.org,3184.0,
12993,1577.0,Erich_Gamma@oti.com,555.0,
12994,1566.0,Erich_Gamma@oti.com,555.0,
12995,1735.0,Erich_Gamma@oti.com,555.0,
12996,1827.0,platform-core-inbox@eclipse.org,658.0,{'Core'}
12997,1919.0,Nick_Edgar@oti.com,111.0,
12998,1218.0,Platform-UI-Inbox@eclipse.org,2092.0,
12999,1656.0,jdt-ui-inbox@eclipse.org,5009.0,
13000,1692.0,Erich_Gamma@oti.com,555.0,
13001,1920.0,Platform-UI-Inbox@eclipse.org,2092.0,
13002,1564.0,Platform-UI-Inbox@eclipse.org,2092.0,
13003,1639.0,Erich_Gamma@oti.com,555.0,
13004,1648.0,Erich_Gamma@oti.com,555.0,
13005,1925.0,Philippe_Mulet@oti.com,398.0,
13006,1922.0,DJ_Houghton@oti.com,332.0,
13007,1930.0,Mike_Wilson@oti.com,1.0,
13008,1636.0,Erich_Gamma@oti.com,555.0,
13009,1664.0,jdt-debug-inbox@eclipse.org,378.0,
13010,1895.0,platform-ant-inbox@eclipse.org,,
13011,1942.0,Platform-UI-Inbox@eclipse.org,2092.0,
13012,1943.0,pde-core-inbox@eclipse.org,109.0,
13013,1080.0,Darin_Wright@oti.com,111.0,
13014,1270.0,Erich_Gamma@oti.com,555.0,
13015,1951.0,jdt-ui-inbox@eclipse.org,5009.0,
13016,1828.0,Platform-UI-Inbox@eclipse.org,2092.0,
13017,1946.0,platform-swt-inbox@eclipse.org,1.0,
13018,1957.0,Mike_Wilson@oti.com,1.0,
13019,1949.0,platform-text-inbox@eclipse.org,468.0,
13020,1917.0,jdt-ui-inbox@eclipse.org,5009.0,{'UI'}
13021,1971.0,platform-swt-inbox@eclipse.org,1.0,
13022,1970.0,DJ_Houghton@oti.com,332.0,
13023,1931.0,platform-core-inbox@eclipse.org,658.0,
13024,1962.0,DJ_Houghton@oti.com,332.0,
13025,1408.0,Nick_Edgar@oti.com,111.0,
13026,1955.0,jdt-core-inbox@eclipse.org,3184.0,
13027,1018.0,jdt-core-inbox@eclipse.org,3184.0,
13028,1948.0,Philippe_Mulet@oti.com,398.0,
13029,1150.0,Kevin_McGuire@oti.com,,
13030,1984.0,Darin_Wright@oti.com,111.0,
13031,279.0,jdt-core-inbox@eclipse.org,3184.0,
13032,726.0,Kevin_Haaland@oti.com,59.0,
13033,1979.0,birsan@ca.ibm.com,1.0,
13034,1536.0,Kai-Uwe_Maetzel@oti.com,16.0,
13035,1652.0,Nick_Edgar@oti.com,111.0,
13036,1988.0,jdt-ui-inbox@eclipse.org,5009.0,
13037,1964.0,Erich_Gamma@oti.com,555.0,
13038,1805.0,Erich_Gamma@oti.com,555.0,
13039,1986.0,jdt-ui-inbox@eclipse.org,5009.0,
13040,1993.0,Erich_Gamma@oti.com,555.0,
13041,1992.0,jdt-core-inbox@eclipse.org,3184.0,
13042,790.0,Erich_Gamma@oti.com,555.0,
13043,2001.0,platform-swt-inbox@eclipse.org,1.0,
13044,2006.0,Platform-UI-Inbox@eclipse.org,2092.0,
13045,2002.0,jdt-core-inbox@eclipse.org,3184.0,
13046,2016.0,Mike_Wilson@oti.com,1.0,
13047,2022.0,Mike_Wilson@oti.com,1.0,
13048,2028.0,Platform-UI-Inbox@eclipse.org,2092.0,
13049,2014.0,Nick_Edgar@oti.com,111.0,
13050,2031.0,John_Wiegand@oti.com,6.0,
13051,2030.0,platform-help-inbox@eclipse.org,,
13052,1372.0,Nick_Edgar@oti.com,111.0,
13053,973.0,Darin_Wright@ca.ibm.com,1.0,
13054,1945.0,Nick_Edgar@oti.com,111.0,
13055,1936.0,platform-runtime-inbox@eclipse.org,,
13056,1978.0,platform-swt-inbox@eclipse.org,1.0,
13057,2051.0,DJ_Houghton@oti.com,332.0,
13058,1994.0,birsan@ca.ibm.com,1.0,
13059,1926.0,platform-vcm-inbox@eclipse.org,,
13060,2039.0,Darin_Wright@oti.com,111.0,
13061,2054.0,DJ_Houghton@oti.com,332.0,
13062,2060.0,Mike_Wilson@oti.com,1.0,
13063,1413.0,erich_gamma@ch.ibm.com,8.0,
13064,2063.0,Nick_Edgar@oti.com,111.0,
13065,2064.0,Philippe_Mulet@oti.com,398.0,
13066,2019.0,Erich_Gamma@oti.com,555.0,
13067,2067.0,jdt-ui-inbox@eclipse.org,5009.0,
13068,2069.0,Mike_Wilson@oti.com,1.0,
13069,1976.0,platform-resources-inbox@eclipse.org,,
13070,2077.0,Platform-UI-Inbox@eclipse.org,2092.0,{'UI'}
13071,1504.0,Platform-UI-Inbox@eclipse.org,2092.0,
13072,1562.0,Kevin_McGuire@oti.com,,
13073,2079.0,Mike_Wilson@oti.com,1.0,
13074,2052.0,Nick_Edgar@oti.com,111.0,
13075,2083.0,Platform-UI-Inbox@eclipse.org,2092.0,
13076,2084.0,Darin_Wright@oti.com,111.0,
13077,1784.0,DJ_Houghton@oti.com,332.0,
13078,1141.0,Platform-UI-Inbox@eclipse.org,2092.0,
13079,2085.0,platform-debug-inbox@eclipse.org,275.0,
13080,1112.0,platform-core-inbox@eclipse.org,658.0,
13081,1651.0,platform-swt-inbox@eclipse.org,1.0,
13082,551.0,Mike_Wilson@oti.com,1.0,
13083,2096.0,Platform-UI-Inbox@eclipse.org,2092.0,
13084,1839.0,pde-ui-inbox@eclipse.org,519.0,
13085,2066.0,Platform-UI-Inbox@eclipse.org,2092.0,
13086,2075.0,birsan@ca.ibm.com,1.0,
13087,2089.0,Erich_Gamma@oti.com,555.0,
13088,2042.0,Erich_Gamma@oti.com,555.0,
13089,2101.0,Mike_Wilson@oti.com,1.0,
13090,2106.0,Mike_Wilson@oti.com,1.0,
13091,1460.0,Mike_Wilson@oti.com,1.0,
13092,2122.0,Nick_Edgar@oti.com,111.0,
13093,1660.0,DJ_Houghton@oti.com,332.0,
13094,2123.0,pde-core-inbox@eclipse.org,109.0,
13095,2125.0,jdt-core-inbox@eclipse.org,3184.0,
13096,2126.0,Darin_Wright@oti.com,111.0,
13097,1574.0,Kevin_McGuire@oti.com,,
13098,2029.0,Erich_Gamma@oti.com,555.0,
13099,2128.0,Philippe_Mulet@oti.com,398.0,
13100,2003.0,jdt-core-inbox@eclipse.org,3184.0,
13101,1831.0,pde-ui-inbox@eclipse.org,519.0,
13102,1901.0,jdt-core-inbox@eclipse.org,3184.0,
13103,2008.0,Platform-UI-Inbox@eclipse.org,2092.0,
13104,1853.0,Nick_Edgar@oti.com,111.0,
13105,639.0,platform-swt-inbox@eclipse.org,1.0,
13106,305.0,Kevin_Haaland@oti.com,59.0,
13107,2141.0,Kai-Uwe_Maetzel@oti.com,16.0,
13108,369.0,pde-ui-inbox@eclipse.org,519.0,
13109,1197.0,Platform-UI-Inbox@eclipse.org,2092.0,
13110,1435.0,jdt-core-inbox@eclipse.org,3184.0,
13111,847.0,Kevin_Haaland@oti.com,59.0,
13112,1074.0,Nick_Edgar@oti.com,111.0,
13113,850.0,jdt-ui-inbox@eclipse.org,5009.0,
13114,1742.0,Nick_Edgar@oti.com,111.0,
13115,1256.0,platform-vcm-inbox@eclipse.org,,
13116,1983.0,Nick_Edgar@oti.com,111.0,
13117,1618.0,Nick_Edgar@oti.com,111.0,
13118,597.0,Kevin_Haaland@oti.com,59.0,
13119,746.0,dinglis@qnx.com,1.0,set()
13120,1638.0,Nick_Edgar@oti.com,111.0,
13121,2102.0,jdt-ui-inbox@eclipse.org,5009.0,
13122,1869.0,Philippe_Mulet@oti.com,398.0,
13123,615.0,John_Wiegand@oti.com,6.0,
13124,2155.0,DJ_Houghton@oti.com,332.0,
13125,2147.0,platform-text-inbox@eclipse.org,468.0,
13126,2146.0,Mike_Wilson@oti.com,1.0,
13127,1999.0,Nick_Edgar@oti.com,111.0,
13128,2049.0,Platform-UI-Inbox@eclipse.org,2092.0,
13129,2065.0,Platform-UI-Inbox@eclipse.org,2092.0,
13130,750.0,DJ_Houghton@oti.com,332.0,
13131,665.0,Platform-UI-Inbox@eclipse.org,2092.0,
13132,2151.0,Nick_Edgar@oti.com,111.0,
13133,2159.0,Nick_Edgar@oti.com,111.0,
13134,742.0,DJ_Houghton@oti.com,332.0,
13135,1254.0,Philippe_Mulet@oti.com,398.0,
13136,1911.0,klicnik@ca.ibm.com,1.0,
13137,1253.0,klicnik@ca.ibm.com,1.0,
13138,1129.0,jdt-core-inbox@eclipse.org,3184.0,
13139,1848.0,platform-vcm-inbox@eclipse.org,,
13140,2105.0,Erich_Gamma@oti.com,555.0,
13141,2161.0,Mike_Wilson@oti.com,1.0,
13142,2163.0,alain@qnx.com,16.0,
13143,2152.0,Nick_Edgar@oti.com,111.0,
13144,2140.0,Erich_Gamma@oti.com,555.0,
13147,2166.0,jdt-ui-inbox@eclipse.org,5009.0,
13148,2150.0,DJ_Houghton@oti.com,332.0,
13149,2047.0,platform-swt-inbox@eclipse.org,1.0,
13150,892.0,Kevin_Haaland@oti.com,59.0,
13151,1754.0,Erich_Gamma@oti.com,555.0,
13158,1726.0,Kevin_McGuire@oti.com,,
13159,2176.0,rdowdall@qnx.com,,
13160,1303.0,platform-debug-inbox@eclipse.org,275.0,
13161,2180.0,Mike_Wilson@oti.com,1.0,
13162,2187.0,Mike_Wilson@oti.com,1.0,
13163,2188.0,DJ_Houghton@oti.com,332.0,
13164,2189.0,DJ_Houghton@oti.com,332.0,
13165,2193.0,Platform-UI-Inbox@eclipse.org,2092.0,
13166,2157.0,jdt-text-inbox@eclipse.org,1195.0,
13167,710.0,Platform-UI-Inbox@eclipse.org,2092.0,
13168,2177.0,jdt-ui-inbox@eclipse.org,5009.0,
13169,2200.0,Philippe_Mulet@oti.com,398.0,
13170,2142.0,Kai-Uwe_Maetzel@oti.com,16.0,
13171,1156.0,Mike_Wilson@oti.com,1.0,
13172,1599.0,Mike_Wilson@oti.com,1.0,
13173,1505.0,pde-build-inbox@eclipse.org,,
13174,1681.0,Mike_Wilson@oti.com,1.0,
13175,236.0,Mike_Wilson@oti.com,1.0,
13176,1602.0,Mike_Wilson@oti.com,1.0,
